,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
724,4000,3,0,0,3343,0.0
725,4000,3,0,0,3370,0.0
726,4000,3,0,0,3385,0.0
727,4000,3,0,0,3347,0.0
728,4000,3,0,0,3364,0.0
729,4000,3,0,0,3367,0.0
730,4000,3,0,0,3360,0.0
731,4000,3,0,0,3368,0.0
732,4000,3,0,0,3346,0.0
733,4000,3,0,0,3334,0.0
734,4000,3,0,0,3358,0.0
735,4000,3,0,0,3360,0.0
736,4000,3,1,2,3362,0.000594883997620464
737,4000,3,0,0,3370,0.0
738,4000,3,1,2,3376,0.0005924170616113745
739,4000,3,0,0,3359,0.0
740,4000,3,1,2,3353,0.0005964807634953773
741,4000,3,0,0,3359,0.0
742,4000,3,0,0,3365,0.0
743,4000,3,0,0,3365,0.0
744,4000,3,0,0,3368,0.0
745,4000,3,0,0,3367,0.0
746,4000,3,0,0,3329,0.0
747,4000,3,0,0,3361,0.0
748,4000,3,1,2,3363,0.0005947071067499256
749,4000,3,0,0,3367,0.0
750,4000,3,1,4,3369,0.0011872959335114278
751,4000,3,0,0,3380,0.0
752,4000,3,2,6,3354,0.0017889087656529517
753,4000,3,0,0,3377,0.0
754,4000,3,0,0,3375,0.0
755,4000,3,0,0,3353,0.0
756,4000,3,1,2,3374,0.0005927682276229994
757,4000,3,0,0,3371,0.0
758,4000,3,0,0,3383,0.0
759,4000,3,0,0,3368,0.0
760,4000,3,0,0,3364,0.0
761,4000,3,0,0,3373,0.0
762,4000,3,0,0,3368,0.0
763,4000,3,1,2,3382,0.0005913660555884093
764,4000,3,0,0,3369,0.0
765,4000,3,0,0,3356,0.0
766,4000,3,0,0,3365,0.0
767,4000,3,0,0,3378,0.0
768,4000,3,1,2,3370,0.0005934718100890207
769,4000,3,0,0,3365,0.0
770,4000,3,0,0,3329,0.0
771,4000,3,1,4,3344,0.0011961722488038277
772,4000,3,0,0,3386,0.0
773,4000,3,0,0,3354,0.0
774,4000,3,0,0,3357,0.0
775,4000,3,0,0,3353,0.0
776,4000,3,0,0,3372,0.0
777,4000,3,0,0,3349,0.0
778,4000,3,1,3,3371,0.0008899436369029962
779,4000,3,0,0,3362,0.0
780,4000,3,0,0,3354,0.0
781,4000,3,0,0,3346,0.0
782,4000,3,0,0,3360,0.0
783,4000,3,0,0,3363,0.0
784,4000,3,0,0,3347,0.0
785,4000,3,1,3,3345,0.0008968609865470852
786,4000,3,0,0,3368,0.0
787,4000,3,0,0,3378,0.0
788,4000,3,0,0,3369,0.0
789,4000,3,0,0,3315,0.0
790,4000,3,2,5,3359,0.0014885382554331646
791,4000,3,0,0,3377,0.0
792,4000,3,0,0,3361,0.0
793,4000,3,0,0,3362,0.0
794,4000,3,1,4,3383,0.0011823825007389892
795,4000,3,0,0,3369,0.0
796,4000,3,1,2,3370,0.0005934718100890207
797,4000,3,0,0,3368,0.0
798,4000,3,0,0,3347,0.0
799,4000,3,0,0,3350,0.0
800,4000,3,0,0,3368,0.0
801,4000,3,1,2,3348,0.0005973715651135006
802,4000,3,0,0,3369,0.0
803,4000,3,0,0,3346,0.0
804,4000,3,0,0,3351,0.0
805,4000,3,0,0,3385,0.0
806,4000,3,0,0,3350,0.0
807,4000,3,0,0,3383,0.0
808,4000,3,1,2,3341,0.000598623166716552
809,4000,3,0,0,3343,0.0
810,4000,3,1,4,3362,0.001189767995240928
811,4000,3,0,0,3341,0.0
812,4000,3,0,0,3357,0.0
813,4000,3,0,0,3345,0.0
814,4000,3,0,0,3363,0.0
815,4000,3,0,0,3333,0.0
816,4000,3,1,2,3350,0.0005970149253731343
817,4000,3,0,0,3367,0.0
818,4000,3,0,0,3358,0.0
819,4000,3,0,0,3349,0.0
820,4000,3,0,0,3368,0.0
821,4000,3,0,0,3382,0.0
822,4000,3,0,0,3350,0.0
823,4000,3,0,0,3324,0.0
824,4000,3,0,0,3357,0.0
825,4000,3,0,0,3364,0.0
826,4000,3,1,2,3359,0.0005954153021732659
827,4000,3,0,0,3357,0.0
828,4000,3,1,3,3346,0.0008965929468021519
829,4000,3,0,0,3375,0.0
830,4000,3,0,0,3377,0.0
831,4000,3,0,0,3351,0.0
832,4000,3,1,3,3354,0.0008944543828264759
833,4000,3,0,0,3380,0.0
834,4000,3,0,0,3382,0.0
835,4000,3,0,0,3357,0.0
836,4000,3,0,0,3390,0.0
837,4000,3,0,0,3361,0.0
838,4000,3,0,0,3354,0.0
839,4000,3,0,0,3359,0.0
840,4000,3,1,4,3365,0.001188707280832095
841,4000,3,0,0,3367,0.0
842,4000,3,0,0,3366,0.0
843,4000,3,1,3,3347,0.00089632506722438
844,4000,3,0,0,3365,0.0
845,4000,3,0,0,3370,0.0
846,4000,3,0,0,3371,0.0
847,4000,3,0,0,3366,0.0
848,4000,3,0,0,3377,0.0
849,4000,3,0,0,3359,0.0
850,4000,3,0,0,3355,0.0
851,4000,3,1,2,3320,0.0006024096385542169
852,4000,3,0,0,3360,0.0
853,4000,3,0,0,3370,0.0
854,4000,3,1,5,3359,0.0014885382554331646
855,4000,3,1,2,3346,0.0005977286312014345
856,4000,3,1,3,3375,0.0008888888888888889
857,4000,3,0,0,3379,0.0
858,4000,3,0,0,3365,0.0
859,4000,3,0,0,3358,0.0
860,4000,3,1,2,3378,0.0005920663114268798
861,4000,3,0,0,3340,0.0
862,4000,3,0,0,3367,0.0
863,4000,3,1,2,3373,0.0005929439667951378
864,4000,3,1,5,3334,0.0014997000599880025
865,4000,3,0,0,3342,0.0
866,4000,3,2,6,3381,0.001774622892635315
867,4000,3,0,0,3348,0.0
868,4000,3,0,0,3344,0.0
869,4000,3,0,0,3381,0.0
870,4000,3,0,0,3328,0.0
871,4000,3,0,0,3390,0.0
872,4000,3,2,4,3384,0.001182033096926714
873,4000,3,0,0,3398,0.0
874,4000,3,0,0,3344,0.0
875,4000,3,0,0,3385,0.0
876,4000,3,0,0,3368,0.0
877,4000,3,0,0,3396,0.0
878,4000,3,0,0,3370,0.0
879,4000,3,0,0,3376,0.0
880,4000,3,0,0,3366,0.0
881,4000,3,0,0,3351,0.0
882,4000,3,0,0,3375,0.0
883,4000,3,0,0,3371,0.0
884,4000,3,0,0,3365,0.0
885,4000,3,0,0,3355,0.0
886,4000,3,1,2,3389,0.0005901445854234287
887,4000,3,0,0,3364,0.0
888,4000,3,0,0,3355,0.0
889,4000,3,0,0,3348,0.0
890,4000,3,0,0,3369,0.0
891,4000,3,0,0,3358,0.0
892,4000,3,0,0,3351,0.0
893,4000,3,1,2,3372,0.0005931198102016608
894,4000,3,0,0,3386,0.0
895,4000,3,0,0,3358,0.0
896,4000,3,0,0,3364,0.0
897,4000,3,0,0,3383,0.0
898,4000,3,1,2,3374,0.0005927682276229994
899,4000,3,0,0,3363,0.0
900,4000,3,0,0,3364,0.0
901,4000,3,0,0,3392,0.0
902,4000,3,0,0,3388,0.0
903,4000,3,0,0,3368,0.0
904,4000,3,0,0,3335,0.0
905,4000,3,0,0,3363,0.0
906,4000,3,0,0,3375,0.0
907,4000,3,0,0,3345,0.0
908,4000,3,1,2,3344,0.0005980861244019139
909,4000,3,0,0,3358,0.0
910,4000,3,0,0,3359,0.0
911,4000,3,1,2,3365,0.0005943536404160475
912,4000,3,0,0,3355,0.0
913,4000,3,1,2,3356,0.0005959475566150178
914,4000,3,0,0,3353,0.0
915,4000,3,0,0,3369,0.0
916,4000,3,0,0,3377,0.0
917,4000,3,0,0,3386,0.0
918,4000,3,1,4,3358,0.0011911852293031567
919,4000,3,0,0,3379,0.0
920,4000,3,0,0,3391,0.0
921,4000,3,0,0,3360,0.0
922,4000,3,0,0,3355,0.0
923,4000,3,0,0,3367,0.0
924,4000,3,0,0,3359,0.0
925,4000,3,0,0,3323,0.0
926,4000,3,0,0,3341,0.0
927,4000,3,0,0,3356,0.0
928,4000,3,1,3,3376,0.0008886255924170616
929,4000,3,0,0,3366,0.0
930,4000,3,0,0,3353,0.0
931,4000,3,0,0,3345,0.0
932,4000,3,0,0,3377,0.0
933,4000,3,0,0,3348,0.0
934,4000,3,1,2,3347,0.0005975500448162533
935,4000,3,1,3,3369,0.0008904719501335708
936,4000,3,0,0,3388,0.0
937,4000,3,0,0,3357,0.0
938,4000,3,0,0,3351,0.0
939,4000,3,0,0,3367,0.0
940,4000,3,0,0,3347,0.0
941,4000,3,0,0,3365,0.0
942,4000,3,0,0,3364,0.0
943,4000,3,0,0,3362,0.0
944,4000,3,0,0,3387,0.0
945,4000,3,0,0,3351,0.0
946,4000,3,0,0,3376,0.0
947,4000,3,0,0,3349,0.0
948,4000,3,0,0,3372,0.0
949,4000,3,0,0,3368,0.0
950,4000,3,0,0,3355,0.0
951,4000,3,0,0,3381,0.0
952,4000,3,0,0,3375,0.0
953,4000,3,0,0,3352,0.0
954,4000,3,0,0,3367,0.0
955,4000,3,3,9,3369,0.0026714158504007124
956,4000,3,0,0,3354,0.0
957,4000,3,0,0,3380,0.0
958,4000,3,0,0,3342,0.0
959,4000,3,0,0,3343,0.0
960,4000,3,1,3,3362,0.000892325996430696
961,4000,3,2,6,3359,0.0017862459065197975
962,4000,3,0,0,3376,0.0
963,4000,3,1,3,3384,0.0008865248226950354
964,4000,3,1,2,3374,0.0005927682276229994
965,4000,3,2,5,3367,0.001485001485001485
966,4000,3,1,4,3361,0.0011901219875037191
967,4000,3,2,5,3363,0.0014867677668748143
968,4000,3,0,0,3365,0.0
969,4000,3,0,0,3360,0.0
970,4000,3,0,0,3371,0.0
971,4000,3,0,0,3379,0.0
972,4000,3,0,0,3370,0.0
973,4000,3,0,0,3390,0.0
974,4000,3,1,4,3359,0.0011908306043465317
975,4000,3,0,0,3407,0.0
976,4000,3,1,2,3359,0.0005954153021732659
977,4000,3,0,0,3354,0.0
978,4000,3,0,0,3374,0.0
979,4000,3,1,4,3365,0.001188707280832095
980,4000,3,0,0,3357,0.0
981,4000,3,0,0,3361,0.0
982,4000,3,0,0,3356,0.0
983,4000,3,0,0,3386,0.0
984,4000,3,0,0,3364,0.0
985,4000,3,1,2,3342,0.0005984440454817474
986,4000,3,0,0,3352,0.0
987,4000,3,1,2,3361,0.0005950609937518596
988,4000,3,0,0,3330,0.0
989,4000,3,1,2,3332,0.0006002400960384153
990,4000,3,0,0,3363,0.0
991,4000,3,0,0,3369,0.0
992,4000,3,0,0,3352,0.0
993,4000,3,0,0,3354,0.0
994,4000,3,1,6,3387,0.001771479185119575
995,4000,3,0,0,3336,0.0
996,4000,3,1,4,3365,0.001188707280832095
997,4000,3,0,0,3390,0.0
998,4000,3,0,0,3354,0.0
999,4000,3,0,0,3357,0.0
1000,4000,3,0,0,3349,0.0
1001,4000,3,0,0,3381,0.0
1002,4000,3,0,0,3362,0.0
1003,4000,3,0,0,3335,0.0
1004,4000,3,1,4,3377,0.0011844832691738228
1005,4000,3,0,0,3373,0.0
1006,4000,3,0,0,3360,0.0
1007,4000,3,0,0,3368,0.0
1008,4000,3,0,0,3368,0.0
1009,4000,3,1,7,3385,0.00206794682422452
1010,4000,3,0,0,3336,0.0
1011,4000,3,1,4,3351,0.001193673530289466
1012,4000,3,0,0,3343,0.0
1013,4000,3,0,0,3341,0.0
1014,4000,3,1,4,3360,0.0011904761904761906
1015,4000,3,0,0,3358,0.0
1016,4000,3,0,0,3303,0.0
1017,4000,3,2,4,3374,0.0011855364552459987
1018,4000,3,0,0,3346,0.0
1019,4000,3,1,2,3375,0.0005925925925925926
1020,4000,3,0,0,3364,0.0
1021,4000,3,0,0,3372,0.0
1022,4000,3,1,2,3361,0.0005950609937518596
1023,4000,3,1,3,3367,0.000891000891000891
1024,4000,3,0,0,3349,0.0
1025,4000,3,0,0,3367,0.0
1026,4000,3,0,0,3365,0.0
1027,4000,3,0,0,3365,0.0
1028,4000,3,0,0,3346,0.0
1029,4000,3,0,0,3366,0.0
1030,4000,3,0,0,3364,0.0
1031,4000,3,0,0,3343,0.0
1032,4000,3,0,0,3367,0.0
1033,4000,3,0,0,3351,0.0
1034,4000,3,0,0,3345,0.0
1035,4000,3,0,0,3355,0.0
1036,4000,3,0,0,3357,0.0
1037,4000,3,0,0,3369,0.0
1038,4000,3,1,3,3362,0.000892325996430696
1039,4000,3,0,0,3381,0.0
1040,4000,3,0,0,3350,0.0
1041,4000,3,0,0,3355,0.0
1042,4000,3,0,0,3386,0.0
1043,4000,3,0,0,3352,0.0
1044,4000,3,0,0,3364,0.0
1045,4000,3,0,0,3375,0.0
1046,4000,3,0,0,3373,0.0
1047,4000,3,0,0,3375,0.0
1048,4000,3,0,0,3384,0.0
1049,4000,3,0,0,3345,0.0
1050,4000,3,0,0,3362,0.0
1051,4000,3,0,0,3370,0.0
1052,4000,3,0,0,3369,0.0
1053,4000,3,0,0,3360,0.0
1054,4000,3,0,0,3348,0.0
1055,4000,3,0,0,3368,0.0
1056,4000,3,1,2,3348,0.0005973715651135006
1057,4000,3,0,0,3368,0.0
1058,4000,3,0,0,3375,0.0
1059,4000,3,0,0,3403,0.0
1060,4000,3,0,0,3376,0.0
1061,4000,3,0,0,3362,0.0
1062,4000,3,0,0,3377,0.0
1063,4000,3,0,0,3377,0.0
1064,4000,3,0,0,3364,0.0
1065,4000,3,1,2,3377,0.0005922416345869114
1066,4000,3,1,3,3375,0.0008888888888888889
1067,4000,3,0,0,3388,0.0
1068,4000,3,0,0,3354,0.0
1069,4000,3,0,0,3387,0.0
1070,4000,3,0,0,3366,0.0
1071,4000,3,0,0,3369,0.0
1072,4000,3,1,2,3337,0.0005993407252022775
1073,4000,3,0,0,3345,0.0
1074,4000,3,0,0,3369,0.0
1075,4000,3,0,0,3356,0.0
1076,4000,3,0,0,3377,0.0
1077,4000,3,0,0,3364,0.0
1078,4000,3,0,0,3388,0.0
1079,4000,3,0,0,3370,0.0
1080,4000,3,0,0,3361,0.0
1081,4000,3,0,0,3351,0.0
1082,4000,3,0,0,3381,0.0
1083,4000,3,1,2,3362,0.000594883997620464
1084,4000,3,0,0,3401,0.0
1085,4000,3,0,0,3359,0.0
1086,4000,3,0,0,3364,0.0
1087,4000,3,0,0,3359,0.0
1088,4000,3,0,0,3359,0.0
1089,4000,3,1,3,3371,0.0008899436369029962
1090,4000,3,0,0,3375,0.0
1091,4000,3,0,0,3359,0.0
1092,4000,3,0,0,3348,0.0
1093,4000,3,0,0,3360,0.0
1094,4000,3,0,0,3358,0.0
1095,4000,3,0,0,3345,0.0
1096,4000,3,0,0,3332,0.0
1097,4000,3,0,0,3364,0.0
1098,4000,3,0,0,3391,0.0
1099,4000,3,0,0,3381,0.0
1100,4000,3,0,0,3394,0.0
1101,4000,3,1,2,3348,0.0005973715651135006
1102,4000,3,0,0,3355,0.0
1103,4000,3,0,0,3369,0.0
1104,4000,3,1,3,3347,0.00089632506722438
1105,4000,3,0,0,3382,0.0
1106,4000,3,1,3,3363,0.0008920606601248885
1107,4000,3,0,0,3370,0.0
1108,4000,3,0,0,3358,0.0
1109,4000,3,0,0,3353,0.0
1110,4000,3,0,0,3377,0.0
1111,4000,3,0,0,3381,0.0
1112,4000,3,0,0,3365,0.0
1113,4000,3,0,0,3364,0.0
1114,4000,3,1,4,3329,0.0012015620306398318
1115,4000,3,0,0,3338,0.0
1116,4000,3,1,2,3371,0.0005932957579353308
1117,4000,3,0,0,3356,0.0
1118,4000,3,0,0,3378,0.0
1119,4000,3,1,6,3343,0.0017947950942267424
1120,4000,3,1,4,3324,0.0012033694344163659
1121,4000,3,0,0,3365,0.0
1122,4000,3,0,0,3375,0.0
1123,4000,3,1,3,3358,0.0008933889219773674
1124,4000,3,0,0,3379,0.0
1125,4000,3,0,0,3386,0.0
1126,4000,3,0,0,3391,0.0
1127,4000,3,0,0,3367,0.0
1128,4000,3,0,0,3369,0.0
1129,4000,3,0,0,3342,0.0
1130,4000,3,1,3,3381,0.0008873114463176575
1131,4000,3,0,0,3385,0.0
1132,4000,3,0,0,3348,0.0
1133,4000,3,0,0,3357,0.0
1134,4000,3,0,0,3385,0.0
1135,4000,3,0,0,3351,0.0
1136,4000,3,0,0,3368,0.0
1137,4000,3,2,4,3342,0.0011968880909634949
1138,4000,3,0,0,3352,0.0
1139,4000,3,0,0,3371,0.0
1140,4000,3,1,8,3354,0.002385211687537269
1141,4000,3,0,0,3350,0.0
1142,4000,3,0,0,3379,0.0
1143,4000,3,0,0,3345,0.0
1144,4000,3,1,4,3359,0.0011908306043465317
1145,4000,3,0,0,3342,0.0
1146,4000,3,0,0,3396,0.0
1147,4000,3,0,0,3351,0.0
1148,4000,3,0,0,3347,0.0
1149,4000,3,1,2,3337,0.0005993407252022775
1150,4000,3,0,0,3350,0.0
1151,4000,3,1,5,3351,0.0014920919128618322
1152,4000,3,0,0,3370,0.0
1153,4000,3,0,0,3378,0.0
1154,4000,3,0,0,3380,0.0
1155,4000,3,0,0,3350,0.0
1156,4000,3,0,0,3360,0.0
1157,4000,3,1,2,3373,0.0005929439667951378
1158,4000,3,0,0,3371,0.0
1159,4000,3,0,0,3361,0.0
1160,4000,3,0,0,3380,0.0
1161,4000,3,0,0,3373,0.0
1162,4000,3,0,0,3361,0.0
1163,4000,3,0,0,3361,0.0
1164,4000,3,0,0,3342,0.0
1165,4000,3,1,4,3355,0.0011922503725782414
1166,4000,3,1,3,3374,0.0008891523414344991
1167,4000,3,0,0,3348,0.0
1168,4000,3,0,0,3358,0.0
1169,4000,3,0,0,3367,0.0
1170,4000,3,0,0,3379,0.0
1171,4000,3,0,0,3365,0.0
1172,4000,3,0,0,3385,0.0
1173,4000,3,1,3,3373,0.0008894159501927068
1174,4000,3,0,0,3352,0.0
1175,4000,3,0,0,3360,0.0
1176,4000,3,2,4,3365,0.001188707280832095
1177,4000,3,0,0,3373,0.0
1178,4000,3,1,2,3353,0.0005964807634953773
1179,4000,3,1,6,3364,0.0017835909631391202
1180,4000,3,0,0,3348,0.0
1181,4000,3,1,7,3375,0.002074074074074074
1182,4000,3,0,0,3365,0.0
1183,4000,3,1,2,3329,0.0006007810153199159
1184,4000,3,0,0,3373,0.0
1185,4000,3,0,0,3364,0.0
1186,4000,3,1,4,3376,0.001184834123222749
1187,4000,3,0,0,3370,0.0
1188,4000,3,1,6,3357,0.0017873100983020554
1189,4000,3,1,4,3359,0.0011908306043465317
1190,4000,3,0,0,3340,0.0
1191,4000,3,0,0,3380,0.0
1192,4000,3,0,0,3385,0.0
1193,4000,3,0,0,3335,0.0
1194,4000,3,1,7,3349,0.0020901761719916393
1195,4000,3,0,0,3341,0.0
1196,4000,3,0,0,3350,0.0
1197,4000,3,0,0,3346,0.0
1198,4000,3,0,0,3341,0.0
1199,4000,3,0,0,3369,0.0
1200,4000,3,0,0,3362,0.0
1201,4000,3,0,0,3335,0.0
1202,4000,3,0,0,3360,0.0
1203,4000,3,0,0,3340,0.0
1204,4000,3,0,0,3372,0.0
1205,4000,3,2,4,3359,0.0011908306043465317
1206,4000,3,0,0,3350,0.0
1207,4000,3,1,2,3364,0.0005945303210463733
1208,4000,3,0,0,3375,0.0
1209,4000,3,0,0,3357,0.0
1210,4000,3,0,0,3356,0.0
1211,4000,3,0,0,3372,0.0
1212,4000,3,1,4,3356,0.0011918951132300357
1213,4000,3,1,3,3338,0.0008987417615338526
1214,4000,3,0,0,3371,0.0
1215,4000,3,0,0,3366,0.0
1216,4000,3,0,0,3365,0.0
1217,4000,3,0,0,3373,0.0
1218,4000,3,0,0,3380,0.0
1219,4000,3,0,0,3368,0.0
1220,4000,3,0,0,3371,0.0
1221,4000,3,0,0,3379,0.0
1222,4000,3,1,2,3368,0.0005938242280285036
1223,4000,3,1,3,3381,0.0008873114463176575
1224,4000,3,0,0,3362,0.0
1225,4000,3,1,2,3375,0.0005925925925925926
1226,4000,3,0,0,3345,0.0
1227,4000,3,0,0,3341,0.0
1228,4000,3,0,0,3383,0.0
1229,4000,3,0,0,3390,0.0
1230,4000,3,1,3,3395,0.0008836524300441826
1231,4000,3,1,3,3356,0.0008939213349225268
1232,4000,3,0,0,3358,0.0
1233,4000,3,1,3,3390,0.0008849557522123894
1234,4000,3,0,0,3344,0.0
1235,4000,3,1,2,3354,0.0005963029218843172
1236,4000,3,0,0,3375,0.0
1237,4000,3,0,0,3376,0.0
1238,4000,3,0,0,3389,0.0
1239,4000,3,0,0,3377,0.0
1240,4000,3,1,2,3367,0.000594000594000594
1241,4000,3,0,0,3349,0.0
1242,4000,3,0,0,3361,0.0
1243,4000,3,0,0,3391,0.0
1244,4000,3,0,0,3369,0.0
1245,4000,3,0,0,3361,0.0
1246,4000,3,1,3,3352,0.0008949880668257757
1247,4000,3,0,0,3372,0.0
1248,4000,3,0,0,3362,0.0
1249,4000,3,0,0,3367,0.0
1250,4000,3,1,2,3392,0.0005896226415094339
1251,4000,3,0,0,3362,0.0
1252,4000,3,1,2,3351,0.000596836765144733
1253,4000,3,0,0,3344,0.0
1254,4000,3,0,0,3373,0.0
1255,4000,3,0,0,3377,0.0
1256,4000,3,0,0,3344,0.0
1257,4000,3,0,0,3372,0.0
1258,4000,3,0,0,3350,0.0
1259,4000,3,0,0,3352,0.0
1260,4000,3,1,3,3379,0.0008878366380585972
1261,4000,3,0,0,3386,0.0
1262,4000,3,0,0,3362,0.0
1263,4000,3,0,0,3357,0.0
1264,4000,3,0,0,3373,0.0
1265,4000,3,0,0,3381,0.0
1266,4000,3,0,0,3356,0.0
1267,4000,3,0,0,3363,0.0
1268,4000,3,1,3,3347,0.00089632506722438
1269,4000,3,0,0,3353,0.0
1270,4000,3,0,0,3350,0.0
1271,4000,3,0,0,3397,0.0
1272,4000,3,0,0,3341,0.0
1273,4000,3,1,2,3373,0.0005929439667951378
1274,4000,3,0,0,3374,0.0
1275,4000,3,0,0,3343,0.0
1276,4000,3,0,0,3358,0.0
1277,4000,3,0,0,3360,0.0
1278,4000,3,0,0,3371,0.0
1279,4000,3,0,0,3356,0.0
1280,4000,3,0,0,3369,0.0
1281,4000,3,0,0,3366,0.0
1282,4000,3,0,0,3364,0.0
1283,4000,3,1,2,3326,0.0006013229104028864
1284,4000,3,0,0,3362,0.0
1285,4000,3,1,4,3351,0.001193673530289466
1286,4000,3,0,0,3356,0.0
1287,4000,3,0,0,3360,0.0
1288,4000,3,0,0,3339,0.0
1289,4000,3,1,2,3363,0.0005947071067499256
1290,4000,3,0,0,3356,0.0
1291,4000,3,0,0,3351,0.0
1292,4000,3,0,0,3358,0.0
1293,4000,3,1,2,3367,0.000594000594000594
1294,4000,3,0,0,3391,0.0
1295,4000,3,0,0,3384,0.0
1296,4000,3,0,0,3354,0.0
1297,4000,3,0,0,3355,0.0
1298,4000,3,0,0,3364,0.0
1299,4000,3,0,0,3363,0.0
1300,4000,3,0,0,3349,0.0
1301,4000,3,0,0,3347,0.0
1302,4000,3,0,0,3346,0.0
1303,4000,3,0,0,3373,0.0
1304,4000,3,0,0,3383,0.0
1305,4000,3,1,3,3373,0.0008894159501927068
1306,4000,3,0,0,3344,0.0
1307,4000,3,0,0,3334,0.0
1308,4000,3,0,0,3350,0.0
1309,4000,3,0,0,3371,0.0
1310,4000,3,0,0,3354,0.0
1311,4000,3,0,0,3341,0.0
1312,4000,3,1,3,3382,0.0008870490833826139
1313,4000,3,1,5,3394,0.0014731879787860931
1314,4000,3,0,0,3352,0.0
1315,4000,3,1,4,3368,0.0011876484560570072
1316,4000,3,1,2,3359,0.0005954153021732659
1317,4000,3,0,0,3370,0.0
1318,4000,3,0,0,3353,0.0
1319,4000,3,1,2,3367,0.000594000594000594
1320,4000,3,0,0,3343,0.0
1321,4000,3,2,5,3350,0.0014925373134328358
1322,4000,3,0,0,3383,0.0
1323,4000,3,0,0,3360,0.0
1324,4000,3,0,0,3390,0.0
1325,4000,3,0,0,3354,0.0
1326,4000,3,1,2,3370,0.0005934718100890207
1327,4000,3,0,0,3343,0.0
1328,4000,3,0,0,3368,0.0
1329,4000,3,0,0,3369,0.0
1330,4000,3,0,0,3360,0.0
1331,4000,3,0,0,3390,0.0
1332,4000,3,1,9,3380,0.0026627218934911242
1333,4000,3,0,0,3366,0.0
1334,4000,3,0,0,3378,0.0
1335,4000,3,0,0,3391,0.0
1336,4000,3,0,0,3379,0.0
1337,4000,3,0,0,3357,0.0
1338,4000,3,1,2,3354,0.0005963029218843172
1339,4000,3,1,3,3375,0.0008888888888888889
1340,4000,3,0,0,3373,0.0
1341,4000,3,1,5,3378,0.0014801657785671995
1342,4000,3,0,0,3382,0.0
1343,4000,3,0,0,3354,0.0
1344,4000,3,0,0,3348,0.0
1345,4000,3,0,0,3379,0.0
1346,4000,3,0,0,3375,0.0
1347,4000,3,0,0,3366,0.0
1348,4000,3,0,0,3357,0.0
1349,4000,3,0,0,3364,0.0
1350,4000,3,0,0,3349,0.0
1351,4000,3,0,0,3371,0.0
1352,4000,3,0,0,3377,0.0
1353,4000,3,3,8,3369,0.0023745918670228555
1354,4000,3,0,0,3364,0.0
1355,4000,3,0,0,3373,0.0
1356,4000,3,0,0,3352,0.0
1357,4000,3,0,0,3382,0.0
1358,4000,3,0,0,3361,0.0
1359,4000,3,0,0,3375,0.0
1360,4000,3,0,0,3364,0.0
1361,4000,3,0,0,3372,0.0
1362,4000,3,0,0,3363,0.0
1363,4000,3,0,0,3357,0.0
1364,4000,3,0,0,3384,0.0
1365,4000,3,0,0,3344,0.0
1366,4000,3,0,0,3367,0.0
1367,4000,3,2,5,3346,0.0014943215780035865
1368,4000,3,0,0,3350,0.0
1369,4000,3,0,0,3356,0.0
1370,4000,3,1,2,3359,0.0005954153021732659
1371,4000,3,0,0,3357,0.0
1372,4000,3,0,0,3356,0.0
1373,4000,3,0,0,3377,0.0
1374,4000,3,0,0,3359,0.0
1375,4000,3,0,0,3376,0.0
1376,4000,3,0,0,3364,0.0
1377,4000,3,0,0,3356,0.0
1378,4000,3,1,3,3364,0.0008917954815695601
1379,4000,3,0,0,3373,0.0
1380,4000,3,0,0,3366,0.0
1381,4000,3,0,0,3365,0.0
1382,4000,3,0,0,3405,0.0
1383,4000,3,1,4,3350,0.0011940298507462687
1384,4000,3,1,6,3347,0.00179265013444876
1385,4000,3,0,0,3378,0.0
1386,4000,3,1,3,3378,0.0008880994671403197
1387,4000,3,0,0,3342,0.0
1388,4000,3,0,0,3372,0.0
1389,4000,3,0,0,3365,0.0
1390,4000,3,0,0,3360,0.0
1391,4000,3,1,2,3351,0.000596836765144733
1392,4000,3,0,0,3374,0.0
1393,4000,3,0,0,3369,0.0
1394,4000,3,0,0,3345,0.0
1395,4000,3,0,0,3351,0.0
1396,4000,3,0,0,3345,0.0
1397,4000,3,0,0,3363,0.0
1398,4000,3,0,0,3353,0.0
1399,4000,3,0,0,3335,0.0
1400,4000,3,0,0,3339,0.0
1401,4000,3,0,0,3379,0.0
1402,4000,3,0,0,3358,0.0
1403,4000,3,0,0,3345,0.0
1404,4000,3,0,0,3371,0.0
1405,4000,3,0,0,3356,0.0
1406,4000,3,0,0,3379,0.0
1407,4000,3,0,0,3343,0.0
1408,4000,3,0,0,3355,0.0
1409,4000,3,1,3,3371,0.0008899436369029962
1410,4000,3,0,0,3345,0.0
1411,4000,3,0,0,3366,0.0
1412,4000,3,1,2,3356,0.0005959475566150178
1413,4000,3,1,4,3342,0.0011968880909634949
1414,4000,3,1,3,3386,0.0008860011813349084
1415,4000,3,0,0,3347,0.0
1416,4000,3,0,0,3370,0.0
1417,4000,3,0,0,3356,0.0
1418,4000,3,0,0,3349,0.0
1419,4000,3,0,0,3374,0.0
1420,4000,3,1,3,3372,0.0008896797153024911
1421,4000,3,1,3,3358,0.0008933889219773674
1422,4000,3,0,0,3374,0.0
1423,4000,3,2,4,3353,0.0011929615269907546
1424,4000,3,0,0,3361,0.0
1425,4000,3,0,0,3378,0.0
1426,4000,3,1,2,3359,0.0005954153021732659
